_unit_id,positivity,text
729491137,4,"WASHINGTON, July 20 ‰ЫУ The chairman of the Federal Reserve said today that the four Increases in interest rates this year might not have been enough to keep inflation under control. His remarks caused a drop in American stock and bond markets as investors concluded that a further increase was more likely than many had thought."
729491138,5,"Alan Greenspan, the chairman, stopped short of actually declaring that he would raise interest rates, saying that Government economic indicators were not currently providing a clear signal of future inflation."
729491139,4,But he gave some Indications of his plans by telling the Senate Banking Committee that it remained an ‰ЫПopen question‰Ыќ whether the rate Increases so far were sufficient to prevent future inflation. And he added for the first time that it would be better for the nation's economy if rates were too high than not high enough.
729491140,4,"If the central bank raised rates | again and the economy slowed sharply, Mr. Greenspan said, it could easily lower rates and the economy would bounce back quickly. But if the Federal Reserve failed to raise rates high enough, he said, inflation could return and could be beaten back only at the cost of a prolonged economic slowdown."
729491141,4,"His comments today prompted traders and investors to sell securities now because another interest rate increase might force prices lower. The Dow Jones industrial average fell 21.04 points, to 3,727.27, while the Interest rate on the benchmark 30-year Treasury bond rose to 7.54 percent, from 7.46 percent on Tuesday. [Pages D7 and D8.]"
729491142,2,"By RICHARD W. STEVENSON WASHINGTON. Nov. 4 ‰ЫУ With daily doses of bad economic news pointing to the first recession In more than a decade, government policy makers face increasing questions about whether they have the resolve and the proper tools to bring about a auick recovery Just as the terrorist attacks required the United States to fight a new kind of war, economists said, the government faces an economic downturn that does not match previous scripts and that so far has not been particularly responsive to the combination of tax cuts and aggressive mterest rate cuts by the Federal Reserve Board."
729491143,5,"Yet while the economy seemed to be crumbling from the delayed effects of a one-two punch ‰ЫУ the bursting of the 1990‰ЫЄs bubble followed by the terrorist attacks on Sept 11 ‰ЫУ Washington was dithering Even as the latest statistics showed that the economy had contracted over the summer and that unemployment had surged by half a percentage point in October, to 5 4 percent, the two parties in Congress and the Bush administration sank more deeply into an ideological bog over how to respond Republicans pushed their plan for another round of tax cuts that would largely benefit companies and upper-income people Democrats pressed for an approach that would give most help to the unemployed and those with lower incomes, and would rely in large part on increased government spending."
729491144,4,President Bush repeatedly called on the parties to bridge their differences and act but offered no new proposals of his own and defended his focus on tax cuts.
729491145,,"By the end of the week, they were clearly aware that their inability to get something done left them at risk of being seen as part of the problem rather than part of the solution."
729491146,,"‰ЫПWe‰ЫЄre seven weeks after the event,"" said Richard J DeKaser, chief economist at National City Bank in Cleveland, referring to the attacks, ‰ЫПand they‰ЫЄre still debating "" ‰ЫПIt is getting late,"" Mr. DeKaser added."
729491147,7,"More than $700-miUion of new bond issues will be offered to investors this week‰ЫУmore than half the total of the previous record for a full month, set last August when interest rates reached a peak not seen in more than 40 years."
729491148,,"Bv adding long-term securities of Federal agencies, the total volume of publicly offered taxable fixed-income se-i curlties expected in March now tops the 52-billion mark."
729491149,,This week‰ЫЄs largest smgle issue is the World Banks $250-raiUion 25-year bond feting expected tomorrow through an underwriting syndicate mao-aged by Morgan Stanley & Co. and the First Boston Corpo-
729491150,,Eleven more substantial issues of corporate bonds ana debentures are also scheduled for sale this week.
729491151,,"Today $50-million worth of Transcontinental Gas Pipe Line Corporation 20-year debenture, are expected to bo offered through a group led by White, Weld & Co. and the Stone &‰РК Webster Securities Corporation."
729491152,1,"JBLTHOUGH the stock market has exhibited jEjL relative indifference to the upward H) HA march in Treasury bond yields, rising interest rates are not good news for equities. In the simplest terms, higher bond yields ‰ЫУ currently 6.16 percent for the 30-year Treasury ‰ЫУ make those instruments more attractive than stocks to many investors."
729491153,4,"Of course, the damage from rising rates is neither random nor universal. As Eric Sorensen, a quantitative research strategist at Salomon Smith Barney, points out, some industry groups"
729491154,2,"Mr. Sorensen examined the * performance of 60 industry groups during five different periods of sustained rate increases in the last 22 years. The top-per-. forming groups were the oil-and-gas drillers, which beat the Standard & Poor's 500-stock index by 27.6 percent; the oil producers and sellers, which outperformed by 25.4 percent, and computer software and services companies, which beat the index by 23 7 percent Losers included shares of home builders, which underperformed the index by 27.3 percent ; trucking companies, which fell 26.6 percent more than Ihe S & P., and engineering and construction firms, which lagged by 25 percent."
729491155,1,"ous to their stock prices. ‰ЫПRight here and now, money center banks and broker dealers are most vulnerable,‰Ыќ Mr. Peabody said, ""because they are the most exposed to interest-rate-related products such as swaps and mortgages."" The most popular of all derivative products is the interest rate swap, which essentially allows participants to make bets on the direction interest rates will take. According to the Office of the Comptroller of the Currency, interest rate swaps accounted for three out of four derivative contracts held by commercial banks at the end of"
729491156,4,"last year The notional value of these swaps totaled almost $25 trillion , 2 percent to 3 percent of that reflected the banks‰ЫЄ true credit risk in these products."
729491157,,"For the first time in two decades, the stock market is undergoing a detailed Federal study. The last inquiry, conducted in the gloomiest days of the depression, resulted in stringent laios to regulate security transactions. Now, with, stock prices at record levels, the Senate Banking Committee is trying to determine whether new Government action is called for. Here is ait A-B-C explanation, in the form of questions and answers, of some of the tilings the committee is looking into."
729491158,,"A.‰ЫУStocks represent shares of ownership In a specific enterprise. Some companies have only a few shares of stock; ot.hers have millions. General Motors, the country‰ЫЄs biggest manufacturing corporation, has 92,894,500 shares of common stock and 2,835,644 shares of preferred stock. The owners of a company's stock are the owners of the company. They are entitled to vote for its directors and in that way to exercise a voice, proportionate to their ownership, in the control of its affairs."
729491159,,"Shares earn money for their owners in the form of dividends. These represent the amount voted to stockholders by the company‰ЫЄs directors on the basis of its income, financial needs and prospects. In most cases preferred stock calls for a fixed dividend, usually at the rate of 4 or 5 per cent of the face value of the stock each year, and the holders of these securities must get their dividends before owners of common stock get anything."
729491160,,"dividend at all. How much profit a company makes is the primary factor in determining how much it will distribute in dividends. Most companies try, however, to maintain a steady rate of dividends. In good years, extra dividends may be declared. In bad years, dividends may be cut or eliminated."
729491161,5,"A.‰ЫУGenerally, when people speak of the stock market, they think in terms of trading on the New York Stock Exchange. Eighty-five per cent, in dollar value, of all securities bought or sold in organized exchanges are traded on its floor. Listed on the ""Big Board"" are the shares of 1,200 companies, with more than 10,000,000 employes. These companies produce 90 per cent of the nation‰ЫЄs steel and oil, handle 95 per cent of its rail and air travel, make 70 per cent of its automobiles and trucks, and generate 75 per cent of its privately produced power. The market value of their stock is $170,000,000,000 at current prices. In addition to the New York Stock Exchange, there are a score of smaller market places for the transfer of stock. The largest of these is the American Stock Exchange, formerly the Curb Exchange, in this city. Many stocks are not listed on any exchange. They are traded directly in what are known as ‰ЫПover-the-counter"" sales."
729491162,,"By VARTANIG G. VARTAN The stock market was characterized yesterday by steadiness in the blue chips, a mixed pattern among the glamour issues and selling pressure on stocks of several companies with foreign interests."
729491163,4,"Over-all, stock prices continued their recent behavior of indecision amidst conflicting economic forces. For example, the Dow-Jones industrial average displayed a token change for the sixth straight trading day as it edged up 0.86 point to 792.50."
729491164,,"Governors of both the New York Stock Exchange and the American Stock Exchange announced plans late yesterday to return to a 3:30 P.M. closing, beginning Monday, May 4. The proposal is subject to discussions with the Securities and Exchange Commission. The present closing time of 3 P.M. was adopted as a move to help relieve the brokerage industry‰ЫЄs back-office paperwork crisis."
729491165,4,"In the current atmosphere of investor apathy, volume on the New York Stock Exchange held to a slow pace of 9.06 million shares, off a shade from Wednesday‰ЫЄs 9.07 million shares and well below this year‰ЫЄs average turnover of 10.6 million shares."
729491166,,"One Wall Street broker observed: ‰ЫПA truism I‰ЫЄve learned about the stock market is that big volume, on a sustained basis, comes only during bull markets.‰Ыќ"
729491167,4,"Interest in the stock market lagged yesterday and the tape showed it. It was the narrowest session since October and the slowest since August. Volume fell to 920,000	shares. In fact, in one hour ‰ЫУbetween 2 P. M. and 3 P. M.‰ЫУ only 100,000 shares changed hands."
729491168,,"Many of the small gains attained in early dealings were shaded on modest offerings later in the day. Of 1,075 issues traded, 444 advanced, 315 remained unchanged and 316 declined. Eighty-five issues sank to new lows for the year and only two managed to reach new highs."
729491169,,Oils were among the strongest spots and Steels held firm on the news that United States Steel and the C. I. O. United Steelworkers had agreed on an 8.5 cents an hour wage rise.
729491170,5,"Open Quiet, Mixed After a quiet and mixed opening, with American Natural Gas unchanged on 3,200 shares, Standard Oil of New Jersey up 14 on 1,200 shares and New York Central unchanged on 1.100, stocks crept ahead slowly for the remainder of the morning. By noon, with steels, motors and rails leading, trading amounted to 350,000 shares."
729491171,5,"The list held firm in the lunch hour, but the tape was at a standstill for several minutes at a time. Westinghouse Electric selling at 44, up 1*4, was one of the strongest features at 2 P. M. The fifth hour was the dullest of the session, but offerings increased somewhat in the last thirty minutes of trad-ling and the market closed irregularly higher."
729491172,,"White Plains |HE 44-year-old Tarrytown ‰РКman, a father of four who spends a lot of time waiting in an unemployment line, took a puff on his pipe and shook his head when asked whether he would be embarrassed to stand in line with his children to ask Santa Claus for a personal gift."
729491173,,"‰ЫПNo, sir, I wouldn‰ЫЄt think twice about it,‰Ыќ he said, smiling, as others around him nodded their heads in agreement. ‰ЫПI‰ЫЄd climb right up there on Santa‰ЫЄs knee and ask him for a job. If old Kris Krin-gle could put that under my Christmas tree, I‰ЫЄd be mighty pleased.‰Ыќ"
729491174,3,"There are many in the county who this year would consider the holiday a merry one if there was food on the table or a small toy underneath the Christmas tree for the children. Despite the county‰ЫЄs generally healthy economy and its low unemployment rate, hundreds of families and individuals will have to depend on the kindness of others this holiday season. Many of them are the victims of hard economic times ‰ЫУ people who for the first time in years are without steady employment, families on public assistance and elderly residents dependent on Social Securi-"
729491175,3,"The number of people in the county requesting some aid or charitable gift from various organizations has increased dramatically this holiday season, nearly doubling in some communities, according to county officials and representatives of charitable and voluntary organizations. They attributed the increase in requests to the troubled economy and said that many of those seek-, ing help had never before asked for charity ‰ЫУ they are people who were once ‰ЫПgivers‰Ыќ and are now ‰ЫПreceivers.‰Ыќ ‰ЫПWe‰ЫЄve seen a 20 percent increase in people asking for our services,‰Ыќ said Winston Ross, a coordinator with the Westchester Community Opportunity Program, a community services program. ‰ЫПPeople who didn‰ЫЄt even think about things like energy assistance, food stamps or job training are coming into our program to see if they are eligible for aid.‰Ыќ"
729491176,2,"parently forced many who normally donate money, food or clothing around the holidays to think twice about throwing away unpopular or rusty toys. ‰ЫПPeople are holding on tighter to things that they might otherwise have thrown in the trash,‰Ыќ said a volunteer worker. ‰ЫПInstead of giving away the old, rusty toy wagon, they put on a new coat of paint and give it to a younger sibling.‰Ыќ"
729491177,,"RIO DE JANEIRO, Sept. 22 . ‰ЫУBrazil has lost another important move in her struggle against inflation, and has there-j by further jeopardized her internation-financial standing. Officials engaged in the man- price level this year will be at . least 60 per cent, and probably ;70 per cent. Last year prices increased 52 per cent, until then a . record.- Plans were to hold the increase to:40 per cent this year."
729491178,,"*	The volume of unpa'id bills owed foreign suppliers has risen to more than $170,000,000. There are other ogligations due this year to foreign Governments and banks. These must be met out of skimpy exchange resources or renegotiated."
729491179,,"There has been a considerable increase in coffee sales since July, and some effective cutbacks in imports, but the trade balance through August is negative by close to $10,000,000."
729491180,,"*New foreign investments in the first half of this year are estimated at an insignificant $3,000,000, and major credits from the Alliance for Progress cannot be counted upon."
729491181,,"Until President. Joao Gou-lart‰ЫЄs Administration shows it is willing and able to- reduce inflation, the United States plainly intends to restrict Alliance, for Progress cooperation to a minimum."
729491182,4,"Dspite steady growth and low inflation, polls show that voters, especially the middle class, are unhappy and may not Ve'ward the Democrats. Have they ‰Ыўforgotten economic growth? No, but 'higher interest rates have spoiled ‰РК'the1 benefits of growth for many Americans."
729491183,2,"^Contrary to the prevailing consen-‰РК'Sus, the growth record in this period of expansion is poor. Total real growth in the first three years after recessions in 1970, 1974 and 1982 averaged nearly 16 percent. But ""from 1991-94, total growth will bare-'ly-;reach 10 percent. Expansions ‰РК have been rewarded at the polls in ^Years of high growth: 5.3 percent in 5964, 5.4 percent in 1972, 7.8 percent in 1984. No such good year has occurred this time."
729491184,,"ir'in recoveries, the early gains in 'income go mainly to businesses and -the newly employed. Continuously employed working people ‰ЫУ the majority ‰ЫУ gain little at first. Average -hourly wages and weekly earnings haven‰ЫЄt risen in this expansion, when ‰Ычinflation is taken into account. Wages rise only when the economic growth rate is high and labor markets grow tight; this hasn't hap--pfened, and a policy that accepts 6 percent unemployment will prevent it now."
729491185,,'. James K. Galbraith leaches econom-iics a I the Lyndon B. Johnson School 'of Public Affairs at the University of Texas.
729491186,4,"Since then, the White House has been trapped. It predicted that higher short rates would bring long rates down. It turned out to be wrong. Now it claims that long-term interest rates will remain high because of demands for capital, even though total credit is up only 5 percent this year. The markets are not fooled."
729491187,6,"The decline In interest rates of government securities of the last few days came to a halt yesterday, despite public indications by Paul A. Volcker, chairman of the Federal Reserve Board, that there was a deceleration in the growth of the money supply during March."
729491188,3,Participants in the money and bond markets also ignored other factors that ordinarily would cause interest rates to decline and bond prices to rise.
729491189,4,"One such factor was a decline in the Federal funds rate, to 8% percent for most of the day, from 8.63 percent on Monday. Federal funds are overnight balances that banks buy and sell among themselves. It is the rate most directly affected by the actions of the Federal Reserve."
729491190,5,"Another factor that usually would be bullish for the credit markets was the Government‰ЫЄs report of only a very modest rise of three-tenths of 1 percent in retail sales for March, and a downward revision for February. The Government originally had reported that retail sales had declined four-tenths of 1 percent in February, but yesterday that was revised to a 1.2 percent decline."
729491191,5,"A drop in retail sales, or merely a modest increase during a period of economic recovery, usually helps the credit markets because it indicates that the recovery might be faltering which, in turn, would decrease de- ‰ЫПSome favorable things happened,‰Ыќ said Alan C. Lemer, senior vice president of the Bankers Trust Company, ‰ЫПbut the market had problems.‰Ыќ"
729491192,4,"WASHINGTON, May 29-‰ЫУSenator William J. Fulbrigh.t, Democrat of Arkansas, warned, last night there was heavy speculation in the stock market and. said stock margin re- [Margin means the down payment on the price of the stock. One hundred per cent margin would require full payment, and would thus bar securities purchases on credit.]"
729491193,5,"Mr. Fulbright, chairman of the Senate Banking and Currency Committee, which recently completed a study of the stock market, said he saw no ‰ЫПimmediate danger"" of a crash."
729491194,3,"He said on the Columbia Broadcasting System radio program ‰ЫПCapitol Cloakroom"" that the purpose of the Senate inquiry had been to call attention to the ‰ЫПpossibilities of a decline‰Ыќ, and try to minimize extreme fluctuations in the market."
729491195,,"But, he said, anyone who tries to call attention to weaknesses in the stock market ‰ЫПis immediately condemned as a prophet of gloom and doom."" That ""waSi exactly the attitude that occurred in ‰ЫЄ28 that I think contributed to the disaster of ‰ЫЄ29,‰Ыќ he said."
729491196,4,Mr. Fulbright said a substantial degree of stock speculation was indicated by increases in brokers‰ЫЄ loans and short-term trading.
729491197,5,"THE ill winds of the current stock market have one benefit: prices for hotel rooms in New York are not rising at their previous mad pace, although virtually no hotel room m the city meets any reasonable definition of bargain Cristyne F Lategano-Nicholas, president of NYC & Company, the city‰ЫЄs convention and visitors bureau, said the average rate for a hotel room in the city (before taxes) in January 2001 was $210 54, a rise of 14 percent over January 2000, when it was $207.60 The rate in January 1999 was $196 24, meaning the rise that year was close to 6 percent The slowing is national Marc Grossman, senior vice president for corporate affairs at Hilton, said he expected room rates to rise 3 or 4 percent this year across the industry, in contrast with last year‰ЫЄs 8 to 10 percent. And, Mr. Grossman said, that rise represents a scaling back from the 4 to 5 percent that had been anticipated for this year."
729491198,,"In New York, the benefit for consumers is augmented because New York‰ЫЄs building boom added 3,000 hotel rooms last year, bringing the total to 67,200 Ms. Lategano-Nicholas said the supply was expected to increase by 2,000 rooms this year The expansion eases the occupancy rate from what was considered the bursting pomt, even though tourists are still piling into New York in rising numbers Keith Yazmir, a spokesman for NYC & Company, said that in January last year the city sold 1 35 million room nights, this January, it was 1.41 million."
729491199,,"NYC & Company expects the hotel occupancy rate in New York this year to be 80 percent, which Mr. Yazmir said was about optimum. For the whole of 2000, it was 84.6 percent, which the tourist businesses considered too high, because it meant that some tourists could not get rooms when they wanted them."
729491200,,"A morass of statistics But the impact emerges in a newspaper advertisement last month for a ‰ЫПwinter family suite retreat‰Ыќ at the new Embassy Suites at Battery Park City in downtown New York with a pnce $130 a night below the regular weekday rate. Embassy Suites provides guests with two rooms, one with a king bed or two double beds and the other a fold-out couch, there are two television sets and one bath The ad offers such a suite for a Friday, Saturday or Sunday night, including a cooked breakfast for all guests, at $139 before taxes The offer, with the code S-FSR, is good until April 29 Embassy Suites Hotel, 102 North End Avenue between Vesey and Murray Streets in Battery Park City, (800) 362-2779 or (212) 945-0100 Mr Grossman of Hilton, which has the Embassy Suites chain under its umbrella, said that while New York remained a high-demand market for all Hilton brands, the Embassy Suites downtown had been open only about a year, and it might take a little more time to get families to seek the brand in urban areas Weekend prices m this range can be found at other name-brand hotels in New York, particularly at those catering to business travelers, although all hotels limit the number of rooms they book at package rates The Crowne Plaza at the United Nations, 304 East 42nd Street, has a weekend rate of $139, it begins on Thursdays, but a Thursday arrival requires a Saturday stay There is also a ‰ЫПpackage‰Ыќ rate of $159 a night Thursday to Monday This consists of the room, cocktails for two and a 50 percent discount on such house charges as meals and dnnks, parking, massages Crowne Plaza, (212) 986-8800 A package price is worth looking for Bjorn Hanson, director of the hospitality division of PriceWater-houseCoopers, said hotels do not like across-the-board price reductions, but prefer to create offers that bundle something else in at the old price ‰ЫПValentine packages‰Ыќ began to crop up in New York two months ago, and other seasonal items are emerging"
729491201,,"The Doral Park Avenue, at Park Avenue and 38th Street, offers a ‰ЫПspring flowers weekend package‰Ыќ for $199 a night for Friday, Saturday or Sunday nights until May 31. It includes breakfast for two, a 15 percent discount on one item at Macy‰ЫЄs and a tote or backpack with a purchase of $35. The hotel emphasizes its convenience to the Easter Parade on April 15. Doral Park Avenue, (212) 687-7050"
729491202,2,Interest rates rose slightly yesterday in quiet trading as investors and securities dealers digested new issues and waited for today's report on November employment to provide hew clues to future rate changes.
729491203,4,Many analyts expect a weak employment report to be the catalyst for another move by the Federal Reserve to push short-term rates lower.
729491204,4,"Although long-term bond yields are unusually high compared to shortterm rates, two of the nation‰ЫЄs largest corporations ‰ЫУ A.T.& T. and General Motors ‰ЫУ have decided that conditions are favorable for large new long-term issues."
729491205,6,"The American Telephone and Telegraph Company offered $676 million of 40-year debentures with a yield of 8.65 percent yesterday, while G.M. plans to offer $1 billion of preferred stock with a yield of 9.125 percent today."
729491206,5,"The A.T.& T. sale was its first public offering of long-term debt since 1986. It was handled by Morgan Stanley & Company, which offered the 8% percent debentures at 99.716. A.T.& T. intends to use proceeds of the sale to redeem 8% percent debentures due in 2000, which it issued in 1970."
729491207,4,A feeble stock-market rally yesterday morning gave way to afternoon selling pressure that produced a mild setback.
729491208,4,"The Dow-Jones industrial average stood 4.14 points higher at 10:30 A. M., but lost ground steadily in the half-hourly readings to finish at 891.16 with a loss of 3.68 points."
729491209,4,The bulk of this decline occurred in the final 30 minutes of trading to place the blue-chip average at a new 1969 closing low.
729491210,4,"Groups showing strength in the morning included the oil, airline, motor and computer issues. Shortly before noon, advances outnumbered declines by a ratio of better than 7-to-5 on the New York Stock Exchange."
729491211,1,"Standard & Poor‰ЫЄs Comp. 98.32 ‰ЫУ 0.33 Dow-Jones Industrial .. - 891.16 ‰ЫУ 3.68 NEW YORK EXCHANGE (Volumo 10,400,000 shares)"
729491212,3,"Yesterday wa3 one of those stock market days that would hardly have been missed had it 1 never dawned. Trading was lackadaisical amounting to only 1,360,- 000	shares against 1,520,000 on Thursday. Prices slumbered through, most of the day, sinking quietly, then turned over to stage an inconsequential rally that still left The New York Times combined average down 0.31 point on the day. The only lower close this year was that on Monday."
729491213,,"What activity there was avoided the standard issues and returned to thp specialties, although Pacific Western Oil vanished from the list of the ten most popular ones. Libby, McNeil & Libby was the market leader, spurting % to 10%. Seven of the favored ten were higher, but only Texas Gulf Producing on a rise of 2%, showed more than a gain of a fraction."
729491214,5,"The market was the narrowest in two months. Of the 1,122 issues traded, 478 fell, 363 rose and 281 were unchanged."
729491215,5,"184.26,	a low of 182.83 and a close of 183.66, down 0.31. The industrial average was almost as limited, with a high of 300.22, a low of 298.03 and a close of 299.33, down 0.46. The rail average closed at"
729491216,6,"Overnight news of record earnings and an extra dividend was responsible for an opening transaction of 12,000 shares and a new high for Libby, McNeil & Libby. The rest of the opening was mixed, with a loss of % for Westinghouse Electric its only other feature. Later Cities Service turned soft. The market was wobbly at noon on a volume of 500,000 shares."
729491217,7,"3 A combination of moderate inflation and falling oil prices energized Wall Street yesterday, sending stocks higher as investors grew optimistic that the Federal Reserve would end its interest rate increases soon."
729491218,7,"The Dow Jones industrial average rose 68.11 points, or 0.62 percent, to 11,137.17. Sharp gains in a handful of its 30 component stocks powered the Dow ahead of broader indexes."
729491219,7,"Broader stock indicators also advanced. The Standard & Poor's 500-stock index rose 9.64 points, or 0.75 percent, to 1,292.67, and the Nasdaq composite index rose 20.21, or 0.89 percent, to 2283.17."
729491220,5,The market has been swinging in recent weeks with each new scrap of data that might influence the Fed as it considers future interest rate hikes. Many analysts expect the choppy trading to continue.
729491221,4,"The government reported yesterday that the core rate of inflation, which excludes energy and food, rose -by a tame 02 percent in January, in line with economists' forecasts. Higher prices for gasoline and electricity sent the broader Consumer Price Index up 0.7 percent last month, a greater increase than economists expected and the largest rise in prices in four months."
729491222,5,"tSWICAGO, Oct. A plea fori freeing interest rates, so they! may fluctuate in relation to the availability of mortgage funds, was made today by Lindell Peterson, president of the Mortgage Bankers Association of America. He made the plea as. he opened the organization‰ЫЄs forty-third annual convention."
729491223,4,", Mr. Peterson, who is president of the Chicago Mortgage Investment Company, urged that this country abandon the economic concepts that had guided the procedures and practices in the Federal mortgage credit system during the last twenty-five years. He referred to these concepts as ‰ЫПfalse premises that have misled us.‰Ыќ .In their stead he offered a program that would, in his opinion, adjust demand to available funds, assure an equal distribution of credit among all users, and meet the nation‰ЫЄs housing needs in the years-ahead."
729491224,,"In view of what has been generally described as a ‰ЫПtight,‰Ыќ money market that may affect home construction adversely, most of the discussions at the convention will be devoted to the prospects for continued heavy volume of new construction, especially in the field of private dwellings. The present condition of the money market is said to have resulted in the highest' level of interest rates for moе¤t forms of credit in twenty-three years.	.	\"
729491225,6,"Burgess Warns on Inflation The specter of inflation will rise if the nation fails to learn how to live with ‰ЫПthe greatest period of prosperity it has ever known,‰Ыќ W. Randolph Burgess,"
729491226,,"‰ЫПMost of the present tremendous growth of our country,"" he said, ‰ЫПis being paid, for out of savings‰ЫУthe savings of individuals and business. But all the savings we are making are not enough'to pay for all we are trying to do.‰Ыќ He explained that.when people try to borrow more money than other people have saved, the price of money‰ЫУthe interest j-ate‰ЫУgoes up. In such a situation, lenders ' have to decide which loans they will make and Which they will decline."
729491227,,"The opening trades on the stock market here today should demonstrate whether the traders who drove Bethlehem Steel up to 57 on he San Francisco Stock Exchange late yesterday afternoon were foresighted or something else. Bethlehem Steel Corporation directors surprised Wall Street yesterday when they announced aft-:er the close of trading on the New York Stock Exchange that; they had voted a $2 dividend payable March 1 to holders of rec-l ord of Feb. 8. The company has been paying $1 a share a quar- ter. Although there had been some gossip in financial circles late last year that the company might order an ‰ЫПextra‰Ыќ before the end of 1953, the doubling of Jthe rate at this time was a surprise in most board rooms. Bethlehem‰ЫЄs chairman emphasized that the 52 declaration was not a ‰ЫПregular‰Ыќ quarterly payment. The stock opened yesterday in New York at 54%, off %. Just before 2:30 yesterday afternoon the shares sold at 54%, up %. On the following sale they moved ahead to 54% and then retraced their way to 54% and closed at 154%, unchanged on the day. During the last hour of trading in New York 2,700 shares changed! hands. Immediately after the1 New York close when the divi-, dend was announced the stock I leaped to 57 in dealings on the West COast Exchanges. At 5:30 P. M. New York time, when the West Coast markets shut down for the day, the shares were quoted 56% bid, 57 asked."
729491228,8,"- Wall Street brokerage houses report that their branches and corrspondents throughout the country are running into difficulties with the word ‰ЫПinstallment,‰Ыќ in connection ivith the new Stock Exchange investment plan. Now, an installment means ""a partial payment of a price or debt due.‰Ыќ It is accurate to refer to the new plan as an installment plan but at the same time it is misleading, for most people think ""installment‰Ыќ implies a debt. They don‰ЫЄt like the idea of going into debt to buy stock. Actually, the Stock Exchange plan is the reverse of that. There is no debt. The investor gets a share or a fraction of a share for every penny (less commission) that he has paid in. Unlike an insurance contract or most other schemes for selling in small pieces, he stands to lose nothing if he fails to make a payment. His shares will remain‰ЫУperhaps earning dividends‰ЫУuntil he is ready to pay aeaiip"
729491229,,"Although imports of crude oil and products last year were higher than in 1952, the Standard Oil Company (New Jersey), the largest factor in the field, reduced the amount of foreign oil brought here. Two affiliates, the Esso Standard Oil Company and the Esso Export Corporation, reported yesterday that they had reduced imports of heavy fuel oil 2,300,000 barrels from the 1952 ilevel. Esso Standard said its crude oil imports last year were 15 per cent, or 5,300,000 barrels below the 1952 amount and that| its rate of imports this year is below the average for 1953."
729491230,,"1	loan accounts under the terms of 'a call issued yesterday by the United States Treasury. Based on balances as of Jan. 27, the 5 per"
729491231,,"The praises of nylon carpeting were sung yesterday by E. I. du1 Pont de Nemours & Company‰ЫУi which makes a respectable! amount of nylon. Six years ago a carpet made of du Pont nylon was installed on the stairs and foyer leading to the cafeteria in the du Pont Hotel, Wilmington, Del. More than 4,000,000 pairs iof shoes, many of them muddy, have scuffed the carpet since then. Du Pont said it shows little signs of wear and added that the hotel management has no present i plans to replace it. A carpet of ‰ЫПanother material,‰Ыќ placed in the same location in April, 1946, was! jreplaced, badly worn, in June, 1947, according to du Pont. The company provided several other impressive examples of the durability of nylon carpeting."
729491232,1,The Federal Reserve‰ЫЄs double-barrelled decision to raise the discount rate and change an important regulation affecting bonds caught the credit markets by surprise yesterday afternoon. New issues were thrown into turmoil and dealers predicted a sharp decline in Imost prices today.
729491233,,"A $444,600,000, offering of Federal Intermediate Credit Banks debentures scheduled for, sale today was postponed until! next Wednesday."
729491234,,"The $ 150-million offering of Chase Manhattan Bank convertible capital notes was expected to go ahead as planned, with the securities carry-ng a 4% per cent interest rate and a price of 100, convertible into stock at a premium almost 15 per cent above the closing price yesterday on the New York Stock Exchange. Those terms had been set tentatively shortly before the Federal Reserve moves were made public.1"
729491235,1,"Bond dealers reported no trading late in the afternoon after the central bank's announcement, which was carried1 over Wall Street news tickers! at 4:10 P.M.	I"
729491236,4,"Instead of trying to probe fori new price levels yesterday afternoon, they said they would have to wait to see what pressures developed in the credit markets today. If commercial| banks raise their prime rates to 6per cent‰ЫУas is widely expected‰ЫУprices of most fixed-, income securities will decline further today, dealers predicted late yesterday."
729491237,,"Unfamiliar with the recent changes on Passaic‰ЫЄs Main Avenue, a motorist travels north in southbound lane."
729491238,4,"55,000 people is facing i ‰РКthe problems of the times-memployment, high taxe increasing minorities and lat of funds‰ЫУand striving for turnaround. Di putes range fro the high cost government to movetoconstru multistory apar anent houses in the Hill se tion, one of the better res dential districts. And a ne"
729491239,,"Still, a modernization pr gram for the downtown bus ness district, which w: sternly criticized when it ii ,terfered with Christmas sho: iping, has won the praise < ‰Ыўvisitors, and it now appea destined to make the cenh 'of this 3.5-square-mile cil ^competitive with nearby higl way shopping malls. Merchants who suffered through the reconstruction now speak ‰РКfavorably of what it has0ffer> while Marvin Stem, threatened to quit if he was meant in movement or traf-representjng homeowners, pressured on the job. fic, parking facilities and aP-stresses that residents are In the last decade, the PеЁl1?f,nce' ,	not	being	given	the oppor- change in population patterns"
729491240,,"* We no longer have thetunity to voice their feelingsalso has come to the fore, backup of cars on the mainon the change in zoning that For half a century, Passaic street, one merchant com-jg required.	had more synagogues than the high-rises could bring inThere are fewer synagogues tax revenue to replace what today, and. a large number of was lost when two majorJewish families have moved factories, Uniroyal and Man-to adjacent Clifton or north hattan Raybestos, were to Wayne and Parsippany. In closed last year.	addition, oldtime Dutch fam-"
729491241,,"The change to high-rise apartment houses would not be new to Passaic. More than 10 years ago, two such buildings were constructed on Passaic and Aycrigg Avenues, in the heart of a one-family residential district. However, builders are now seeking to erect apartment houses in the center of residential streets. This has led to opposition and created a demand for a reconsideration aof zoning regulations."
